ticket_id,tps_id,hotel_id,channel_id,reseller_id
25362,433492,457,12,15
14159,362453,6878,830,541
13658,78827,34124,830,541
14417,438105,7100,830,541
13739,112956,846,16,541
13931,339574,722,10,17
13829,421823,2899,262,211
13619,112548,2899,262,541
13613,78722,33310,830,541
13931,428461,722,10,17
13670,78860,38816,830,541
15827,303497,6809,830,541
57039,339970,5960,517,541
14258,437784,38814,830,541
13952,339759,818,28,61
13652,78815,7091,830,541
13721,113073,5960,517,541
50595,303549,7895,830,541
13829,421819,686,14,51
50601,303547,7349,830,541
13994,429115,722,10,17
13670,78863,6203,830,541
81787,411063,50604,830,541
50545,303560,49777,830,541
13766,79589,818,28,541
22578,428456,457,12,15
61384,339242,54096,830,541
13805,428900,5957,665,674
13931,428458,5960,517,541
13742,79511,5963,517,541
70902,339835,818,28,61
14159,362453,42279,830,541
13820,384501,8666,830,541
14453,328705,846,16,69
13829,421818,6281,830,541
13718,79439,7919,830,541
13829,421823,6179,830,541
13742,79511,44587,830,541
15605,339950,846,16,69
15599,428517,2899,262,211
52867,421039,7655,830,541
13724,79469,6638,830,541
13928,428463,846,16,69
13613,78728,7028,830,541
14126,303553,6275,830,541
14417,417215,7349,830,541
13658,78827,7091,830,541
50545,303561,7418,830,541
13931,339574,49055,5021,4341
13805,428901,8423,830,541
13658,90482,457,12,541
14153,387855,7073,830,541
13907,243149,722,10,17
14489,451574,44063,830,541
46339,334520,51806,830,541
13775,126890,5960,517,541
23722,303512,51421,830,541
22886,339229,9029,830,541
15605,339946,6809,830,541
15605,428536,5960,517,541
13928,339734,7772,830,541
15569,427008,5960,517,541
23445,303543,6188,830,541
40730,334652,8597,830,541
23499,341167,457,12,15
50595,303550,7466,830,541
14027,429807,8975,830,541
13928,339734,8984,830,541
14015,375135,6458,830,541
13817,384498,7130,830,541
14153,387855,7214,830,541
13424,112599,5960,517,541
13739,112953,6656,830,541
25229,306805,818,28,61
15599,428517,5960,517,541
70893,351001,457,12,15
13751,79532,49055,5021,541
69492,434002,5960,517,541
22584,339941,5960,517,541
13829,328816,27476,1430,1380
13658,78827,50240,830,541
50583,303490,7751,830,541
70902,350999,5960,517,541
15092,341913,2899,262,211
67434,442038,457,12,15
14165,358176,7346,830,541
13931,339576,5960,517,541
61395,441999,14235,830,541
14159,362455,7655,830,541
13658,78827,6824,830,541
14126,303552,8627,830,541
13658,78827,14486,830,541
15590,428505,2899,262,211
13796,314404,6140,830,541
13799,428289,6386,830,541
15569,428494,2899,262,211
13718,79439,53546,830,541
14126,303552,7172,830,541
13829,421818,7220,830,541
50601,303546,7349,830,541
13796,428277,722,10,17
14153,450862,5960,517,541
14159,362455,5960,517,541
14159,362455,7499,830,541
14033,339542,457,12,15
13718,79442,7673,830,541
13904,339895,457,12,15
13751,79529,8942,517,541
13829,421823,8942,517,541
13631,78767,2899,262,541
13652,78815,2425,92,541
14153,450861,7010,830,541
13652,78815,7499,830,541
17618,303487,50863,830,541
57036,428549,818,28,61
13631,78767,6140,830,541
13829,421818,44063,830,541
13658,78827,6338,830,541
14432,303565,6275,830,541
50545,303560,7205,830,541
13718,79442,33310,830,541
13439,77171,5960,517,541
52867,421037,8702,830,541
14456,433984,457,12,15
13817,384498,7328,830,541
14504,407857,7700,830,541
13829,422870,5960,517,541
13832,339500,722,10,17
13685,339231,49055,5021,4341
14336,422862,7796,830,541
13931,339576,846,16,69
22886,339226,5960,517,541
40338,428260,457,12,15
13829,422880,6458,517,541
13829,422880,8756,830,541
13739,112953,14235,830,541
22886,428445,457,12,15
13829,421828,7055,830,541
15605,339946,6251,830,541
15569,428491,44063,830,541
70893,428566,7979,830,541
22636,340113,722,10,17
13742,79511,7673,830,541
13652,78815,7463,830,541
14165,358173,7130,830,541
13928,339739,818,28,61
14456,362999,405,30,19
14444,303513,5717,830,541
22636,430155,457,12,15
23499,341167,846,16,69
13685,339231,6257,830,541
13724,79472,2899,262,541
13928,339734,27476,1430,1380
14300,437729,44063,830,541
13466,77264,45492,830,541
52867,421037,8597,830,541
13832,339497,14235,830,541
13844,339515,27476,1430,1380
50545,303560,47172,830,541
15038,403839,457,12,15
13931,339573,44377,830,541
13739,112953,53546,830,541
50601,303546,7601,830,541
13751,79532,6638,830,541
13952,339764,2899,262,211
22636,340113,457,12,15
22886,339228,7673,830,541
28572,304672,7643,830,541
13718,117396,7919,830,541
13916,339528,6104,830,541
13949,428523,27476,1430,1380
14177,437724,846,16,69
13850,428412,5960,517,541
22886,339226,11136,830,541
13751,121251,457,12,541
40338,339239,30643,830,541
61384,339244,48832,517,541
81699,430165,457,12,15
14033,339542,2648,156,114
13829,422870,686,14,51
13829,454982,722,10,17
13952,339759,5960,517,541
15590,428505,722,10,17
13916,339528,457,12,15
15569,427017,5960,517,541
13652,78815,5963,517,541
13652,78815,8423,830,541
13670,78860,5957,665,541
14033,339541,722,10,17
13739,112956,49055,5021,541
13742,79511,722,10,541
13652,78815,53205,830,541
13739,112953,8480,830,541
70893,339824,457,12,15
14165,358178,818,28,61
14228,434501,38814,830,541
57036,428549,457,12,15
13739,112953,8975,830,541
13619,112548,9125,830,541
15569,427014,457,12,15
59337,415015,27476,1430,1380
13718,79439,8975,830,541
13739,112953,5963,517,541
13829,454966,50293,5157,4406
13652,78815,51832,5316,541
50601,303546,44063,830,541
86245,433465,2899,262,211
15599,339927,5963,517,541
14258,341099,7772,830,541
59340,342020,2648,156,114
70893,339824,722,10,17
13658,78827,7463,830,541
57039,339970,722,10,17
13739,112956,5960,517,541
13718,79445,846,16,541
13421,77141,6257,830,541
13652,78815,6686,830,541
13652,78815,38816,830,541
13829,421823,50293,5157,4406
13739,112953,49055,5021,541
15599,428520,7979,830,541
13652,78815,11136,830,541
22584,428531,457,12,15
13931,428459,5960,517,541
14159,362453,7130,830,541
61395,441999,5960,517,541
13421,77141,7028,830,541
13619,112551,7028,830,541
60608,415009,27476,1430,1380
13826,272823,11489,1218,1197
13739,112953,2648,156,541
13439,77177,846,16,541
13781,79631,6638,830,541
22578,428456,722,10,17
13424,112593,2648,156,541
15599,339929,722,10,17
67436,415018,722,10,17
15590,428508,457,12,15
67436,415018,8984,830,541
13721,113070,722,10,541
13832,339497,8423,830,541
50601,303546,6929,830,541
23158,428479,846,16,69
13718,79439,6278,830,541
13718,79442,8756,830,541
13829,454863,27476,1430,1380
77621,388242,818,28,61
13424,112599,722,10,541
14165,358173,41281,830,541
14342,345466,5960,517,541
13751,79529,27476,1430,541
67436,415018,8756,830,541
60609,415013,27476,1430,1380
13832,428401,722,10,17
13613,78722,8984,830,541
13739,117393,722,10,541
15653,340098,457,12,15
15566,339897,44063,830,541
13754,79538,818,28,541
85252,423759,5960,517,541
14336,422862,7658,830,541
15599,339927,846,16,69
15218,430204,5960,517,541
13670,78863,14081,1304,541
13928,339739,5960,517,541
14027,339547,6638,830,541
14015,430743,8984,830,541
14432,303566,6929,830,541
86427,429384,6665,830,541
14159,362453,41201,830,541
13613,78722,49055,5021,541
14153,387855,47586,830,541
26683,339522,722,10,17
13739,112953,6353,830,541
13661,121256,5963,517,541
13928,428464,8423,830,541
52867,421041,8900,830,541
14513,390082,5957,665,674
14153,387855,7796,830,541
14495,285389,6875,830,541
13652,90239,818,28,541
13829,421823,53911,830,541
22886,439047,44063,830,541
13751,79532,722,10,541
13718,79439,14235,830,541
13820,384501,6929,830,541
50601,303546,5960,517,541
13739,112953,7091,830,541
13742,79508,7055,830,541
40338,428261,457,12,15
13928,339737,846,16,69
13421,77141,42279,830,541
15815,311877,7307,830,541
15599,428517,457,12,15
14495,285389,722,10,17
13961,428552,9029,830,541
13829,421828,27476,1430,1380
14165,358175,7082,830,541
13652,78815,7028,830,541
14258,437784,7028,830,541
13652,78815,8483,830,541
13658,78827,54096,830,541
13829,421827,6179,830,541
15569,411334,722,10,17
22886,428442,44587,830,541
14153,450862,7214,830,541
26591,319115,51924,830,541
13844,339515,2899,262,211
22622,340122,846,16,69
13817,384498,7484,830,541
52867,421038,7643,830,541
13904,339894,7772,830,541
61384,339242,846,16,69
17969,428435,2899,262,211
13916,428448,44587,830,541
13769,79598,44063,830,541
85627,425645,8423,830,541
13421,77141,8897,830,541
14165,358176,7601,830,541
25926,437819,51421,830,541
14159,362453,7079,830,541
13631,78773,846,16,541
13658,78827,7526,830,541
17969,365986,51924,830,541
14159,362453,33504,830,541
13817,384498,7187,830,541
13832,428400,457,12,15
13619,112545,6386,830,541
15569,428494,44587,830,541
13742,79508,7673,830,541
59337,336471,2648,156,114
13718,79439,45492,830,541
61384,428273,846,16,69
14126,303552,7484,830,541
14159,362454,7145,830,541
22584,339940,6338,830,541
87582,438532,5960,517,541
13832,339497,44063,830,541
13931,428458,27476,1430,1380
14159,362456,8897,830,541
13661,121256,45492,830,541
15605,339946,405,30,19
13754,79538,5717,830,541
22584,339942,457,12,15
13682,206386,722,10,17
13796,314401,44587,830,541
13757,113121,48832,517,541
13619,112545,49055,5021,541
22886,339228,5963,517,541
13952,428908,5960,517,541
13829,421818,8423,830,541
13952,428905,45492,830,541
13904,428481,2899,262,211
13424,112593,33310,830,541
14165,358174,41281,830,541
13751,79532,457,12,541
14033,339544,722,10,17
50601,303547,7055,830,541
13718,79442,8483,830,541
13844,339516,5963,517,541
81775,411022,5960,517,541
15605,428533,405,30,19
13682,206390,47287,830,541
14153,450859,41247,830,541
24857,328765,49055,5021,4341
13718,79439,6665,830,541
13721,430733,405,30,541
23512,274381,457,12,15
13670,78863,53546,830,541
14165,358176,7052,830,541
15590,428508,8423,830,541
13670,78860,44063,830,541
13799,339247,9029,830,541
14153,387855,6824,830,541
13829,421823,13223,1304,686
15566,339900,7673,830,541
13928,339734,6863,830,541
13631,78767,51832,5316,541
13916,339531,7055,830,541
50601,303546,34188,830,541
13949,428523,722,10,17
85252,423760,7172,830,541
40652,405070,8480,830,541
13742,79508,7772,830,541
14495,285391,6875,830,541
13829,422880,44587,830,541
25050,430898,8423,830,541
14126,303552,8942,517,541
13682,206384,48017,830,541
13739,112956,6278,830,541
86427,429384,6875,830,541
13670,78863,53911,830,541
14660,303493,51924,830,541
13817,384498,7913,830,541
15569,427011,5960,517,541
13805,428901,44587,830,541
14258,341101,5960,517,541
14027,339554,8975,830,541
15653,340098,6743,830,541
13829,454966,405,30,19
14138,303527,7514,830,541
25788,406640,8480,830,541
52867,421041,7934,830,541
14153,450859,7130,830,541
13817,384498,47586,830,541
14153,450862,7169,830,541
13817,384498,7079,830,541
52867,421037,9029,830,541
13904,339894,722,10,17
13721,113073,50604,830,541
15599,339927,5717,830,541
13829,422876,8756,830,541
13766,79589,44063,830,541
70893,428563,457,12,15
13739,112953,7772,830,541
13421,77141,8483,830,541
14495,285388,7700,830,541
14153,387855,34188,830,541
13817,384500,7772,830,541
13844,339515,5960,517,541
13724,121250,457,12,541
13619,123938,722,10,541
22634,340120,457,12,15
13658,78827,8972,830,541
13658,90482,9029,830,541
24857,328766,2899,262,211
13829,421819,7928,830,541
13718,79442,44063,830,541
13829,421836,457,12,15
26460,406903,30643,830,541
13844,339515,6608,830,541
13739,117393,457,12,541
13658,78827,11136,830,541
15605,428532,722,10,17
15590,339909,2899,262,211
13652,78815,818,28,541
13751,79529,5960,517,541
13829,421818,5960,517,541
13832,339497,457,12,15
40352,339919,457,12,15
40338,339237,45492,830,541
14015,375135,457,12,15
13661,121256,722,10,541
13931,339574,5960,517,541
15566,339898,818,28,61
13907,428503,457,12,15
13652,78815,7919,830,541
22636,340110,457,12,15
14162,421042,5960,517,541
13652,78815,9125,830,541
14153,450859,51924,830,541
13421,77141,6179,830,541
13829,421824,2899,262,211
13718,79439,8423,830,541
14504,407861,5960,517,541
13670,78860,405,30,541
13829,421828,5963,517,541
13670,78863,818,28,541
14153,450859,7913,830,541
13724,79475,457,12,541
13916,339528,5960,517,541
13949,243119,722,10,17
14006,343633,722,10,17
13652,78815,44063,830,541
13829,421818,818,28,61
13685,339231,9125,830,541
77959,390067,722,10,17
13721,430733,457,12,541
14312,334703,5960,517,541
14153,387855,7031,830,541
14159,362453,38814,830,541
13721,113070,5960,517,541
13829,422870,457,12,15
14159,362453,7685,830,541
13829,421827,2648,156,114
13775,79607,2899,262,541
13739,112953,7718,830,541
14162,421042,5957,665,674
13952,339762,50604,830,541
60609,415013,35692,1304,686
13904,428481,45492,830,541
70902,428568,5960,517,541
13949,243119,457,12,15
86427,429384,51854,830,541
13820,384501,14235,830,541
13931,339573,6278,830,541
14036,339493,722,10,17
13751,79529,2899,262,541
87880,440475,51832,5316,1010
15599,428520,846,16,69
13619,112548,457,12,541
13652,78815,6257,830,541
13799,428292,722,10,17
13721,121248,722,10,541
13829,421818,14081,1304,686
13652,78815,14081,1304,541
13652,78815,30643,830,541
74770,366842,2899,262,211
13619,112545,457,12,541
22886,428445,45492,830,541
15569,427008,2899,262,211
13829,421819,405,30,19
13799,428289,8423,830,541
23722,303511,7934,830,541
13742,79508,7481,830,541
23158,428476,8756,830,541
13916,428448,8756,830,541
15599,428520,722,10,17
13904,428484,457,12,15
15590,428505,846,16,69
15590,428505,5960,517,541
13829,421818,7118,830,541
15605,339947,27476,1430,1380
13829,422880,50293,5157,4406
13421,77141,8480,830,541
13718,79439,9029,830,541
13652,78815,47550,830,541
13724,79469,49055,5021,541
13817,384498,7718,830,541
13739,112956,405,30,541
23445,303543,7832,830,541
14162,421045,5960,517,541
22886,339225,44587,830,541
22622,340122,457,12,15
40652,319095,44587,830,541
13829,454863,5957,665,674
13424,112593,6257,830,541
13721,113064,722,10,541
13652,78815,6611,830,541
15605,339947,5963,517,541
77619,388213,818,28,61
13613,78722,2899,262,541
15599,339930,2899,262,211
73023,354305,457,12,15
13754,79541,8423,830,541
40338,339237,33310,830,541
15089,429118,722,10,17
13652,78815,13520,1304,541
15827,303498,7964,830,541
61384,428275,846,16,69
15035,429250,722,10,17
13661,121256,9029,830,541
13424,112596,44063,830,541
14159,383319,51661,830,541
15047,429253,8984,830,541
79967,428947,457,12,15
14258,437784,6215,830,541
13829,421835,6458,830,541
14426,303504,44377,830,541
50601,303546,50332,830,541
13991,341163,457,12,15
52867,421037,7307,830,541
13817,384498,8666,830,541
50601,303547,7214,830,541
13424,112593,8975,830,541
70902,339835,7199,830,541
22886,339225,7718,830,541
13751,79529,8975,830,541
13817,384498,7460,830,541
22584,428530,44063,830,541
22886,339228,722,10,17
15038,403838,5960,517,541
70902,339836,5960,517,541
15605,428535,457,12,15
13805,339458,44587,830,541
67436,415018,14235,830,541
14027,339552,8975,830,541
13829,454972,27476,1430,1380
13745,112959,51832,5316,541
13829,421835,457,12,15
13832,428400,722,10,17
13658,78827,6269,830,541
14153,387855,7733,830,541
13766,79592,722,10,541
13421,90479,2899,262,541
13424,112596,9029,830,541
14153,387856,6929,830,541
13652,78815,6665,830,541
14159,362453,7532,830,541
13652,78815,14486,830,541
23158,428476,6386,830,541
15566,339900,818,28,61
13424,112602,457,12,541
86245,433465,8423,830,541
22584,339944,457,12,15
14153,450859,7679,830,541
71712,343906,2899,262,211
13739,112953,7784,830,541
13817,384498,7895,830,541
13829,421828,6203,830,541
14126,303552,30643,830,541
13949,428522,457,12,15
50601,303546,7010,830,541
52867,421038,51421,830,541
15599,428520,8423,830,541
15599,339932,5960,517,541
14162,421044,6968,830,541
13742,79508,6215,830,541
87686,438893,457,12,15
13850,428412,30643,830,541
13757,113121,6386,830,541
57039,428557,45492,830,541
13421,77141,6215,830,541
13619,112554,457,12,541
13421,77141,6743,830,541
67436,415018,5963,517,541
13751,79529,5963,517,541
14417,438105,7964,830,541
14159,362453,7346,830,541
14165,358173,5960,517,541
23512,274381,5960,517,541
15035,275939,2899,262,211
13670,78860,13223,1304,541
22634,340116,722,10,17
13829,454862,6215,830,541
26683,339521,457,12,15
73023,354309,2965,262,211
85998,427741,44587,830,541
57039,339973,5960,517,541
14153,387855,7346,830,541
41672,428941,7172,830,541
13931,339576,6278,830,541
24857,328771,818,28,61
74797,451273,6686,830,541
22578,428455,722,10,17
14432,303566,7964,830,541
14165,358173,7082,830,541
14126,303552,7655,830,541
13796,314402,457,12,15
24857,328767,722,10,17
14426,303505,7964,830,541
13685,428255,6257,830,541
13661,121256,405,30,541
14159,362453,48016,830,541
67434,415019,5957,665,674
57036,428550,5963,517,541
86895,432782,7601,830,541
13829,328810,49503,830,541
13829,421824,30643,830,541
74762,428577,5960,517,541
15566,428487,8480,830,541
13742,79508,53546,830,541
60608,415009,14081,1304,686
15650,340104,6638,830,541
13829,328816,6215,830,541
13613,78725,49055,5021,541
14153,387856,7205,830,541
50601,303547,41281,830,541
14495,285388,6875,830,541
50601,303546,7679,830,541
14165,358173,6215,830,541
13757,113127,457,12,541
13718,79439,7472,830,541
50545,303560,53546,830,541
14159,362453,39216,830,541
14153,450861,8423,830,541
13952,339759,8972,830,541
14153,387856,6959,830,541
57036,339959,9029,830,541
13613,122030,722,10,541
13661,121256,51832,5316,541
14159,362454,45291,830,541
13820,384501,6965,830,541
14408,187276,6179,830,541
15569,427012,457,12,15
13934,81005,30643,830,541
24857,328771,5963,517,541
86895,432781,6809,830,541
13613,78728,6611,830,541
13421,77141,52180,830,541
13829,422880,5960,517,541
15659,428300,8420,830,541
23158,339751,44063,830,541
14027,339547,2899,262,211
13652,78815,6842,830,541
23158,339754,405,30,19
13658,90482,7919,830,541
13796,428278,6686,830,541
14126,303552,7658,830,541
52867,421037,7073,830,541
15599,428517,6386,830,541
13823,384504,7718,830,541
13826,272823,30643,830,541
13658,78827,7169,830,541
13652,78815,51924,830,541
13799,339247,6386,830,541
13670,78860,54096,830,541
14162,421042,44587,830,541
13421,77141,7481,830,541
73023,439048,722,10,17
14159,362455,7346,830,541
50575,303502,7055,830,541
40616,404897,44587,830,541
23158,339754,9125,830,541
14342,345466,7934,830,541
13955,428542,5960,517,541
23158,339751,50240,830,541
24924,303523,41899,830,541
13421,90479,8942,517,541
13718,79439,7682,830,541
15569,428492,44587,830,541
13652,78815,52180,830,541
13952,428905,8480,830,541
24924,303524,7655,830,541
14159,362454,7346,830,541
14153,387856,7145,830,541
13718,79439,6842,830,541
13775,79607,457,12,541
13670,78863,7928,830,541
14312,334704,7772,830,541
