mec_id	cat_id	hotel_id	museum_id	product_type	company	rezgo_ticket_id	rezgo_id	rezgo_key	tourcms_tour_id	tourcms_channel_id	tax_value	service_cost	latest_sold_date	shortDesc	eventImage	ticketwithdifferentpricing	saveamount	ticketPrice	pricetext	ticket_net_price	newPrice	totalticketPrice	new_discount_price	is_reservation	agefrom	ageto	ticketType	is_combi_ticket_allowed	is_booking_combi_ticket_allowed	start_date	end_date	extra_text_field	deleted	is_updated	third_party_id	third_party_ticket_id	third_party_parameters
40354	121	347	5702	2	Evan Evans Tours Ltd.	0	0	lll	0	0	0.00	0	2021-06-19	Leeds Castle, Canterbury & Dover (Japanese) - Leeds Castle entry only	img_1633450247_1633450339__leedscastle3.jpg	1	0.00	105.00	105.00	105.00	105.00	105.00	105.00	0	17	59	Adult	0	0	1633432200	1774997940	0	0	0	0	NULL	NULL
2907	7	347	1941	0	City Sightseeing Norway	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Alesund 1-Day	img_1646745658_default_image.jpg	1	0.00	33.00	33.00	33.00	33.00	33.00	33.00	0	16	99	Adult	0	0	1710378138	1730415540	0	0	0	2	PT700178	{"third_party_account":"norway","iticket_product_id":"PT700178","third_party_code":"ITICKET2"}
2909	7	347	1941	0	City Sightseeing Norway	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Bergen 1-Day	img_1624258221_Bergen-02_P_72_b972cfca-9da4-4039-b257-2c9a81350695.jpeg	1	0.00	33.00	33.00	33.00	33.00	33.00	33.00	0	16	99	Adult	0	0	1705626125	1730411940	0	0	0	2	PT700074	{"third_party_account":"norway","iticket_product_id":"PT700074","third_party_code":"ITICKET2"}
2917	7	347	1941	0	City Sightseeing Norway	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Stavanger 1 Day	img_1665676044_1665676108__1665676095__1665676078__citysightseeingworldwide06.jpg	1	0.00	33.00	33.00	33.00	33.00	33.00	33.00	0	16	99	Adult	0	0	1705626365	1730415540	0	0	0	2	PT700176	{"third_party_account":"norway","iticket_product_id":"PT700176","third_party_code":"ITICKET2"}
3213	7	347	2149	0	City Sightseeing Copenhagen	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Copenhagen - All Routes 72 hours: All Routes	img_1666173502_1666173584__co1.jpg	1	0.00	43.00	43.00	43.00	43.00	43.00	43.00	0	16	99	Adult	0	0	1674450471	1767221940	0	0	0	2	PT100320	{"third_party_account":"denmark","iticket_product_id":"PT100320","third_party_code":"ITICKET2"}
25152	7	347	2149	0	City Sightseeing Copenhagen	0	0	lll	0	0	0.00	0	2021-06-19	Urban Green Route Hop-On Hop-Off Copenhagen Urban Route Hop-On Hop-Off Copenhagen	img_1666173432_1666173452__co2.jpg	1	0.00	39.00	39.00	39.00	39.00	39.00	39.00	0	16	99	Adult	0	0	1674450546	1704063540	0	0	0	2	PT100316	{"third_party_account":"denmark","iticket_product_id":"PT100316","third_party_code":"ITICKET2"}
25153	7	347	2149	0	City Sightseeing Copenhagen	0	0	lll	0	0	0.00	0	2021-06-19	Colourful Route Hop-On Hop-Off Copenhagen Colourful Route Hop-On Hop-Off Copenhagen	img_1666173357_1666173379__co1.jpg	1	0.00	32.00	32.00	32.00	32.00	32.00	32.00	0	16	99	Adult	0	0	1674450649	1704059940	0	0	0	2	PT100318	{"third_party_account":"denmark","iticket_product_id":"PT100318","third_party_code":"ITICKET2"}
47145	7	347	2001	0	City Sightseeing Amsterdam	0	0	lll	0	0	0.00	0	2021-06-19	Canal Cruise + Hop-On Hop-Off Amsterdam 24-hour Ticket	img_1666170873_1666170905__am1.jpg	1	0.00	35.50	35.50	35.50	35.50	35.50	35.50	0	14	99	Adult	0	0	1708563845	1743458340	0	0	0	20	P644	{"third_party_code":"tickethub","third_party_account":"css","third_party_sub_account":"amsterdam","is_package":"true","productId":"P644","get_availability_from_tp":"1","capacity_product_id":"121553"}
46335	7	347	1840	0	City Sightseeing Dubai	0	0	lll	0	0	0.00	0	2021-06-19	Premium Pass Dubai 3-day pass	img_1666173207_1666173234__dub2.jpg	1	0.00	114.36	114.36	114.36	114.36	114.36	114.36	0	16	99	Adult	0	0	1698966000	1743461940	0	0	0	4	41	{"tourcms_tour_id":"41","tourcms_channel_id":"13346","third_party_code":"TOURCMS","get_availability_from_tp":"1"}
46353	7	347	1840	0	City Sightseeing Dubai	0	0	lll	0	0	0.00	0	2021-06-19	Premium Pass Dubai 1-day pass	img_1666003410_1666003468__dubaidaytour08.jpg	1	0.00	87.20	87.20	87.20	87.20	87.20	87.20	0	16	99	Adult	0	0	1727996400	1743461940	0	0	0	4	39	{"tourcms_tour_id":"39","tourcms_channel_id":"13346","third_party_code":"TOURCMS","get_availability_from_tp":"1"}
46355	7	347	1840	0	City Sightseeing Dubai	0	0	lll	0	0	0.00	0	2021-06-19	Premium Pass Dubai 2-day pass	img_1666173109_1666173155__dub1.jpg	1	0.00	106.19	106.19	106.19	106.19	106.19	106.19	0	16	99	Adult	0	0	1698966000	1743461940	0	0	0	4	40	{"tourcms_tour_id":"40","tourcms_channel_id":"13346","third_party_code":"TOURCMS","get_availability_from_tp":"1"}
53111	7	347	1840	0	City Sightseeing Dubai	0	0	lll	0	0	0.00	0	2021-06-19	Premium Pass Dubai + Aquaventure Premium Pass + Aquaventure	img_1666010548_1666010655__dubaidaytour08.jpg	1	0.00	163.35	163.35	163.35	163.35	163.35	163.35	0	16	99	Adult	0	0	1665352800	1743458340	0	0	0	4	44	{"tourcms_tour_id":"44","tourcms_channel_id":"13346","get_availability_from_tp":"1","third_party_code":"TOURCMS"}
2963	7	347	45228	0	City Sightseeing Panama	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Panama City 24 hours	img_1706024738_1706024752__panama.jpeg	1	0.00	30.00	30.00	30.00	30.00	30.00	30.00	0	13	99	Adult	0	0	1721858400	1743458340	0	0	0	4	1	{"tourcms_tour_id":"1","tourcms_channel_id":"13403","third_party_code":"TOURCMS","get_availability_from_tp":"1"}
2965	7	347	45228	0	City Sightseeing Panama	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Panama City 48 hours	img_1706025045_1706025056__panama.jpeg	1	0.00	36.00	36.00	36.00	36.00	36.00	36.00	0	13	99	Adult	0	0	1721858400	1743458340	0	0	0	4	2	{"tourcms_tour_id":"2","tourcms_channel_id":"13403","third_party_code":"TOURCMS","get_availability_from_tp":"1"}
63454	7	347	2093	0	City Sightseeing Sweden	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Visby Bus - 24 Hours	img_1709032914_1709033041__visby.jpg	1	0.00	34.00	34.00	34.00	34.00	34.00	34.00	0	16	99	Adult	0	0	1705542006	1730329140	0	0	0	2	PT401014	{"third_party_account":"sweden","iticket_product_id":"PT401014","third_party_code":"ITICKET2"}
46185	7	347	1770	2	City Sightseeing Cordoba	0	0	lll	0	0	0.00	0	2021-06-19	Cordoba Experience 48-hour ticket	img_1647432222_default_image.jpg	1	0.00	25.00	25.00	25.00	25.00	25.00	25.00	0	13	99	Adult	0	0	1729209600	1735689540	0	0	0	5	9222	{"third_party_code":"CS","third_party_account":"citysightseeing","supplier_id":"110","cs_product_id":3516,"cs_option_id":9222,"cs_product_type":"COMBI","city":"ODB","country":"ES"}
46189	7	347	1770	2	City Sightseeing Cordoba	0	0	lll	0	0	0.00	0	2021-06-19	Cordoba Mezquita Experience 48-hour ticket	img_1647432303_default_image.jpg	1	0.00	39.00	39.00	39.00	39.00	39.00	39.00	0	13	99	Adult	0	0	1729209600	1735689540	0	0	0	5	9223	{"third_party_code":"CS","third_party_account":"citysightseeing","supplier_id":"110","cs_product_id":3517,"cs_option_id":9223,"cs_product_type":"COMBI","city":"ODB","country":"ES"}
46187	7	347	1770	2	City Sightseeing Cordoba	0	0	lll	0	0	0.00	0	2021-06-19	Cordoba Premium Experience 48-hour ticket	img_1647432266_default_image.jpg	1	0.00	59.99	59.99	59.99	59.99	59.99	59.99	0	16	99	Adult	0	0	1729209600	1735689540	0	0	0	5	9224	{"third_party_code":"CS","third_party_account":"citysightseeing","supplier_id":"110","cs_product_id":3518,"cs_option_id":9224,"cs_product_type":"COMBI","city":"ODB","country":"ES"}
65996	7	347	2117	0	City Sightseeing Budapest	0	0	lll	0	0	0.00	0	2021-06-19	Boat Tour + Walking Tour + Hop-On Hop-Off Budapest 72-hour ticket		1	0.00	46.00	46.00	46.00	46.00	46.00	46.00	0	19	99	Adult	0	0	1685570400	1743458340	0	0	0	5	10733	{"third_party_code":"CS","third_party_account":"citysightseeing","supplier_id":"74","cs_product_id":57,"cs_option_id":10733,"cs_product_type":"HOP ON-HOP OFF","city":"BUD","country":"HU"}
65997	7	347	2117	0	City Sightseeing Budapest	0	0	lll	0	0	0.00	0	2021-06-19	Boat Tour + Walking Tour + Hop-On Hop-Off Budapest 48-hour ticket		1	0.00	41.00	41.00	41.00	41.00	41.00	41.00	0	19	99	Adult	0	0	1685570400	1743458340	0	0	0	5	10732	{"third_party_code":"CS","third_party_account":"citysightseeing","supplier_id":"74","cs_product_id":57,"cs_option_id":10732,"cs_product_type":"HOP ON-HOP OFF","city":"BUD","country":"HU"}
65365	7	347	2153	0	City Sightseeing Greece	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Athens 24 hours	img_1729129325_default_image.jpg	1	0.00	20.00	20.00	20.00	20.00	20.00	20.00	0	13	99	Adult	0	0	1729029600	1743458340	0	0	0	77	47fa935e-0bf6-4bbc-92d1-57a5b7b8209a	{"third_party_code":"ventrata_platinum_heritage","third_party_ticket_id":"47fa935e-0bf6-4bbc-92d1-57a5b7b8209a","third_party_account":"athens","get_availability_from_tp":"1","is_combi_ticket_allowed":"1","is_reference_as_code":"1","barcode_type":"0"}
16718	7	347	2546	0	City Sightseeing Seattle	0	0	lll	0	0	0.00	0	2021-06-19	Seattle Night Tour Ticket	img_1613129945_seaan6_P_2915_cd8574de-86f8-4622-8460-a9c908336260.jpeg	1	0.00	43.00	43.00	43.00	43.00	43.00	43.00	0	12	99	Adult	0	0	1703153941	1725231540	0	0	0	77	ea876746-c8c4-459d-a8fc-65478682d23c	{"third_party_code":"ventrata_platinum_heritage","third_party_account":"seattle","third_party_ticket_id":"ea876746-c8c4-459d-a8fc-65478682d23c","third_party_ticket_option_id":"34784d9c-a18d-49b1-b158-c1305db71459","barcode_type":"0","is_combi_ticket_allowed":"1","is_reference_as_code":"1"}
66189	7	347	48923	0	Elephant Gogo (City Sightseeing Bangkok)	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Bangkok 48hr Ticket	img_1688031705_1688031752__otabangkok7.jpg	1	0.00	36.00	36.00	36.00	36.00	36.00	36.00	0	13	99	Adult	0	0	1718327046	1743458340	0	0	0	5	10740	{"third_party_code":"CS","third_party_account":"citysightseeing","supplier_id":"1051","cs_product_id":3947,"cs_option_id":10740,"cs_product_type":"HOP ON-HOP OFF","city":"T10","country":"TH"}
66190	7	347	48923	0	Elephant Gogo (City Sightseeing Bangkok)	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Bangkok 72hr Ticket	img_1688031960_1688032009__otabangkok7.jpg	1	0.00	41.00	41.00	41.00	41.00	41.00	41.00	0	13	99	Adult	0	0	1686632361	1743458340	0	0	0	5	10741	{"third_party_code":"CS","third_party_account":"citysightseeing","supplier_id":"1051","cs_product_id":3947,"cs_option_id":10741,"cs_product_type":"HOP ON-HOP OFF","city":"T10","country":"TH"}
66191	7	347	48923	0	Elephant Gogo (City Sightseeing Bangkok)	0	0	lll	0	0	0.00	0	2021-06-19	Hop-On Hop-Off Bangkok 24-hour ticket	img_1688031496_1688031557__otabangkok7.jpg	1	0.00	30.00	30.00	30.00	30.00	30.00	30.00	0	13	99	Adult	0	0	1686632310	1743458340	0	0	0	5	10739	{"third_party_code":"CS","third_party_account":"citysightseeing","supplier_id":"1051","cs_product_id":3947,"cs_option_id":10739,"cs_product_type":"HOP ON-HOP OFF","city":"T10","country":"TH"}
